Date,Account name,Campaign name,Campaign objective,Ad set name,Ad name,Daily budget,Cost,Impressions,Reach,Frequency,Link clicks,Link CTR,CPM,Cost per link click,Purchases,Purchase conversion value,ROAS
2026-04-19,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,148.14,7077,2534,2.79,72,1.022,20.93,2.05,4,276.46,1.87
2026-04-19,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,103.04,6321,4831,1.31,92,1.454,16.3,1.12,4,262.98,2.55
2026-04-19,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,133.14,8094,5046,1.6,93,1.144,16.45,1.44,4,259.97,1.95
2026-04-19,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,34.43,2233,1669,1.34,43,1.947,15.42,0.79,2,139.28,4.05
2026-04-19,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,85.75,5353,2576,2.08,71,1.328,16.02,1.21,3,169.24,1.97
2026-04-19,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,145.39,9067,3837,2.36,284,3.127,16.03,0.51,12,726.62,5.0
2026-04-19,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,89.13,5245,2309,2.27,112,2.143,16.99,0.79,6,388.86,4.36
2026-04-19,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,113.23,6782,4380,1.55,51,0.749,16.7,2.23,1,66.5,0.59
2026-04-19,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,94.53,6238,4343,1.44,57,0.91,15.15,1.67,1,65.84,0.7
2026-04-19,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,85.97,5920,3298,1.79,70,1.19,14.52,1.22,2,132.33,1.54
2026-04-19,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,65.25,5031,2430,2.07,44,0.884,12.97,1.47,1,84.6,1.3
2026-04-20,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,197.65,10663,3527,3.02,120,1.13,18.54,1.64,5,331.31,1.68
2026-04-20,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,122.51,7591,5414,1.4,98,1.292,16.14,1.25,5,297.08,2.42
2026-04-20,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,135.95,8882,5161,1.72,118,1.333,15.31,1.15,5,305.29,2.25
2026-04-20,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,40.01,2663,2093,1.27,57,2.123,15.03,0.71,3,184.13,4.6
2026-04-20,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,93.69,6034,2788,2.16,72,1.195,15.53,1.3,2,156.57,1.67
2026-04-20,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,197.41,10517,4407,2.39,314,2.987,18.77,0.63,13,976.09,4.94
2026-04-20,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,95.44,5680,2405,2.36,144,2.539,16.8,0.66,5,358.28,3.75
2026-04-20,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,127.15,8302,5677,1.46,59,0.714,15.32,2.14,1,80.54,0.63
2026-04-20,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,110.28,7167,5185,1.38,68,0.951,15.39,1.62,1,84.31,0.76
2026-04-20,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,95.78,7602,3848,1.98,92,1.212,12.6,1.04,2,140.19,1.46
2026-04-20,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,72.98,5259,2833,1.86,48,0.921,13.88,1.51,1,104.18,1.43
2026-04-21,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,184.48,9454,2999,3.15,89,0.94,19.51,2.08,5,321.12,1.74
2026-04-21,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,111.18,7047,5458,1.29,107,1.52,15.78,1.04,4,246.1,2.21
2026-04-21,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,142.57,9360,5248,1.78,120,1.283,15.23,1.19,4,285.1,2.0
2026-04-21,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,39.88,2494,1968,1.27,57,2.282,15.99,0.7,3,153.57,3.85
2026-04-21,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,97.81,6249,2758,2.27,75,1.199,15.65,1.31,3,185.58,1.9
2026-04-21,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,177.85,9978,4007,2.49,260,2.606,17.82,0.68,14,930.61,5.23
2026-04-21,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,109.31,6894,3185,2.16,152,2.209,15.86,0.72,6,430.38,3.94
2026-04-21,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,126.06,7935,5121,1.55,62,0.777,15.89,2.04,1,75.25,0.6
2026-04-21,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,118.15,8280,5963,1.39,82,0.992,14.27,1.44,1,85.65,0.72
2026-04-21,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,103.66,8211,4229,1.94,99,1.21,12.62,1.04,2,158.36,1.53
2026-04-21,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,86.69,5876,3052,1.93,56,0.96,14.75,1.54,2,103.64,1.2
2026-04-22,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,176.08,8210,2447,3.36,87,1.057,21.45,2.03,5,279.85,1.59
2026-04-22,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,116.1,6884,4880,1.41,89,1.292,16.86,1.3,4,288.26,2.48
2026-04-22,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,126.33,8362,4961,1.69,98,1.176,15.11,1.28,4,250.42,1.98
2026-04-22,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.54,2661,1912,1.39,50,1.894,14.11,0.74,2,162.63,4.33
2026-04-22,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,98.11,5788,2934,1.97,73,1.26,16.95,1.35,3,189.19,1.93
2026-04-22,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,185.63,9994,3874,2.58,284,2.844,18.57,0.65,16,1081.79,5.83
2026-04-22,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,98.87,5877,2613,2.25,156,2.651,16.82,0.63,7,439.63,4.45
2026-04-22,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,118.25,7021,4817,1.46,60,0.852,16.84,1.98,1,66.15,0.56
2026-04-22,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,116.1,7636,5868,1.3,66,0.864,15.2,1.76,1,88.67,0.76
2026-04-22,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,98.81,7254,3752,1.93,88,1.213,13.62,1.12,2,129.44,1.31
2026-04-22,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,74.3,5101,2493,2.05,48,0.932,14.57,1.56,2,104.56,1.41
2026-04-23,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,165.72,8512,2671,3.19,82,0.966,19.47,2.01,3,245.37,1.48
2026-04-23,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,111.57,6661,4635,1.44,103,1.545,16.75,1.08,4,255.27,2.29
2026-04-23,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,151.33,9251,5084,1.82,121,1.305,16.36,1.25,5,317.2,2.1
2026-04-23,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,42.75,2676,2045,1.31,60,2.244,15.98,0.71,2,161.72,3.78
2026-04-23,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,95.72,5782,2574,2.25,71,1.219,16.55,1.36,2,167.44,1.75
2026-04-23,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,176.42,9886,4408,2.24,307,3.108,17.85,0.57,13,959.28,5.44
2026-04-23,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,95.27,5664,2515,2.25,145,2.554,16.82,0.66,7,365.36,3.83
2026-04-23,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,117.22,7787,4881,1.6,65,0.838,15.05,1.8,1,72.17,0.62
2026-04-23,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,100.87,6368,4827,1.32,61,0.951,15.84,1.67,1,66.27,0.66
2026-04-23,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,101.86,7474,3908,1.91,74,0.985,13.63,1.38,2,137.12,1.35
2026-04-23,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,85.35,6155,3324,1.85,69,1.119,13.87,1.24,1,101.1,1.18
2026-04-24,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,163.54,8199,2346,3.49,79,0.969,19.95,2.06,3,232.26,1.42
2026-04-24,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,128.98,8333,5573,1.5,119,1.427,15.48,1.08,5,280.88,2.18
2026-04-24,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,144.31,8959,5683,1.58,128,1.43,16.11,1.13,5,315.25,2.18
2026-04-24,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.38,2631,1933,1.36,53,2.003,14.2,0.71,3,155.61,4.16
2026-04-24,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,91.64,5247,2500,2.1,57,1.087,17.46,1.61,3,174.82,1.91
2026-04-24,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,190.96,11047,4273,2.59,332,3.009,17.29,0.57,17,1067.98,5.59
2026-04-24,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,113.9,6640,2864,2.32,145,2.191,17.15,0.78,7,494.36,4.34
2026-04-24,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,122.23,7919,5601,1.41,58,0.727,15.44,2.12,1,72.1,0.59
2026-04-24,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,111.17,7232,5575,1.3,72,0.992,15.37,1.55,1,71.6,0.64
2026-04-24,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,102.25,7163,3778,1.9,70,0.972,14.27,1.47,2,129.02,1.26
2026-04-24,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,73.43,5122,2596,1.97,56,1.093,14.33,1.31,1,101.32,1.38
2026-04-25,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,164.49,7994,2283,3.5,71,0.884,20.58,2.33,3,220.96,1.34
2026-04-25,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,107.93,7100,5071,1.4,92,1.292,15.2,1.18,4,282.37,2.62
2026-04-25,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,130.16,8236,5059,1.63,94,1.145,15.8,1.38,4,252.43,1.94
2026-04-25,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,32.35,2159,1650,1.31,48,2.232,14.98,0.67,2,128.26,3.96
2026-04-25,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,81.72,5095,2316,2.2,57,1.112,16.04,1.44,2,152.55,1.87
2026-04-25,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,157.59,9491,4266,2.22,277,2.914,16.6,0.57,14,875.64,5.56
2026-04-25,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,90.32,5470,2387,2.29,141,2.576,16.51,0.64,5,336.5,3.73
2026-04-25,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,114.57,7615,5089,1.5,65,0.855,15.05,1.76,1,63.47,0.55
2026-04-25,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,101.09,6409,4810,1.33,55,0.862,15.77,1.83,1,73.26,0.72
2026-04-25,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,92.91,6986,3542,1.97,69,0.994,13.3,1.34,2,139.7,1.5
2026-04-25,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,66.47,4767,2243,2.12,47,0.996,13.94,1.4,1,80.27,1.21
2026-04-26,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,156.97,7285,1969,3.7,54,0.737,21.55,2.92,3,209.87,1.34
2026-04-26,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,99.31,6427,4938,1.3,94,1.465,15.45,1.06,3,221.02,2.23
2026-04-26,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,122.18,7954,4406,1.81,100,1.251,15.36,1.23,4,261.89,2.14
2026-04-26,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,36.17,2317,1658,1.4,45,1.934,15.61,0.81,3,162.71,4.5
2026-04-26,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,84.85,5104,2396,2.13,69,1.343,16.62,1.24,3,163.03,1.92
2026-04-26,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,165.69,9108,3903,2.33,240,2.63,18.19,0.69,13,908.93,5.49
2026-04-26,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,93.2,5815,2871,2.03,142,2.442,16.03,0.66,7,418.82,4.49
2026-04-26,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,104.98,6336,4203,1.51,45,0.71,16.57,2.33,1,62.73,0.6
2026-04-26,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,103.02,6673,4722,1.41,56,0.844,15.44,1.83,1,65.08,0.63
2026-04-26,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,95.92,7442,3826,1.94,78,1.046,12.89,1.23,2,123.29,1.29
2026-04-26,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,67.65,4672,2247,2.08,51,1.086,14.48,1.33,1,79.58,1.18
2026-04-27,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,195.40,6750,1720,3.92,49,0.726,28.95,3.99,2,145.20,0.74
2026-04-27,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,123.2,7081,4758,1.49,89,1.256,17.4,1.39,5,285.8,2.32
2026-04-27,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,137.93,8823,5155,1.71,127,1.439,15.63,1.09,4,306.7,2.22
2026-04-27,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,36.65,2250,1863,1.21,50,2.219,16.29,0.73,2,167.63,4.57
2026-04-27,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,96.98,6204,2899,2.14,72,1.161,15.63,1.35,3,169.88,1.75
2026-04-27,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,182.12,11152,4877,2.29,328,2.941,16.33,0.56,18,1078.08,5.92
2026-04-27,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,95.96,5665,2542,2.23,150,2.653,16.94,0.64,7,429.57,4.48
2026-04-27,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,125.88,8280,5733,1.44,64,0.772,15.2,1.97,1,78.25,0.62
2026-04-27,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,100.39,6611,4702,1.41,59,0.897,15.19,1.69,1,64.97,0.65
2026-04-27,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,103.57,7515,3880,1.94,79,1.045,13.78,1.32,2,153.69,1.48
2026-04-27,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,84.94,5652,2659,2.13,51,0.896,15.03,1.68,2,109.49,1.29
2026-04-28,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,198.20,6480,1610,4.02,44,0.679,30.59,4.50,2,138.40,0.70
2026-04-28,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,119.91,6870,4809,1.43,97,1.407,17.45,1.24,4,275.88,2.3
2026-04-28,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,141.16,9232,5480,1.68,116,1.252,15.29,1.22,5,305.01,2.16
2026-04-28,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,36.5,2242,1609,1.39,44,1.965,16.28,0.83,2,157.75,4.32
2026-04-28,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,87.17,5105,2395,2.13,59,1.15,17.08,1.48,2,163.08,1.87
2026-04-28,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,178.03,10464,4167,2.51,267,2.553,17.01,0.67,15,898.24,5.05
2026-04-28,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,103.67,5666,2777,2.04,145,2.555,18.3,0.72,6,412.57,3.98
2026-04-28,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,111.99,6589,4549,1.45,55,0.841,17.0,2.02,1,73.56,0.66
2026-04-28,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,114.24,7139,5322,1.34,59,0.825,16.0,1.94,1,72.63,0.64
2026-04-28,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,92.53,7012,3654,1.92,71,1.017,13.2,1.3,2,117.49,1.27
2026-04-28,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,77.5,5630,2976,1.89,57,1.01,13.77,1.36,1,96.75,1.25
2026-04-29,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,188.50,6120,1505,4.07,38,0.621,30.80,4.96,2,122.10,0.65
2026-04-29,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,125.72,7088,4902,1.45,95,1.343,17.74,1.32,5,300.16,2.39
2026-04-29,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,152.43,8703,5426,1.6,115,1.323,17.51,1.32,4,324.28,2.13
2026-04-29,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,39.54,2494,1803,1.38,55,2.217,15.85,0.72,2,154.08,3.9
2026-04-29,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,86.55,5264,2529,2.08,68,1.298,16.44,1.27,3,143.09,1.65
2026-04-29,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,185.09,10388,4046,2.57,271,2.613,17.82,0.68,17,955.08,5.16
2026-04-29,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,104.8,6207,3021,2.05,155,2.499,16.88,0.68,7,430.69,4.11
2026-04-29,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,115.63,7137,4466,1.6,63,0.885,16.2,1.83,1,67.45,0.58
2026-04-29,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,117.78,7709,5703,1.35,67,0.873,15.28,1.75,1,80.0,0.68
2026-04-29,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,107.49,8378,4449,1.88,97,1.16,12.83,1.11,2,165.31,1.54
2026-04-29,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,76.62,5193,2629,1.98,58,1.113,14.75,1.33,2,107.5,1.4
